0000020010120150923PRACF2*G16 19045020160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000006018 +0000000005991 00000000000000000000000000000000000000000000000000000002200000005+00000027+0000000000000000000000000000000000000000000000970014500093    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005602+0000000006380
0000040010120150923PRACF2*Z15 19045020151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005762 +0000000005737 00000000000000000000000000000000000000000000000000000002200000004+00000025+0000000000000000000000000000000000000000000000570008300056    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005365+0000000006109
0000060010120150923PRAUD2*V15 19045020151001000000000000000006000000000000000000000000000000000000000763000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150922+02858200+00000000+0000029012280S+0000028819660 00000001155720000000000000000000000000000000000000000003400000007+00192620+0000000000000000000000000000000000000000000000060000800006    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002709049+0000003054883
0000080010120150923PRAUD2*X15 19045020151103000000000000000006000000000000000000000000000000000000000981000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+02845940+00000000+0000029235790S+0000029028520 00000001243620000000000000000000000000000000000000000003400000007+00207270+0000000000000000000000000000000000000000000000270004100027    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002728681+0000003077023
0000100010120150923PRAUD2*Z15 19045020151201000000000000000006000000000000000000000000000000000000000110000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+02659206+00000000+0000029460590S+0000029247910 00000001276080000000000000000000000000000000000000000003400000007+00212680+0000000000000000000000000000000000000000000000470006900046    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002749304+0000003100278
0000120010120150923PRBGI2*F16 19045020160129000000000000000033000000000000000049849000000001209500000000000000010000000100001+0001498000000+00000000+00015106+00015106+00015106+0001510600001+0001510617050020150923+00015156+00000000+0000000015082S+0000000015106 00000000079200000000000000000000000000000000000000000002200000002-00000024-0000000000000000000000000000000000000000000000880012800084    0000000000000000000000000000000000005                    BGIF16              EMERC2016012920160201+0000000014660+0000000015504
0000140010120150923PRBGI2*K16 19045020160531000000000000000033000000000000000049170000000001193000000524000000010000000100000+0000000000006+00014950+00014900+00014900+00014900+0001490000001+0001490017050020150923+00014900+00000000+0000000014875S+0000000014900 00000000082500000000000000000000000000000000000000000002200000002-00000025-0000000000000000000000000000000000000000000001700025100166    0000000000000000000000000020160531006                    BGIK16              EMERC2016053120160601+0000000014459+0000000015291
0000160010120150923PRBGI2*U15 19045020150930000000000000000033000000000000003755885000000091131300001369000000190000007900003+0001438500014+00014429+00014472+00014380+00014490+0001440700008+0001440515590020150923+00014485+00000000+0000000014391S+0000000014472 00000000267300000000000000000000000000000000000000000002200000006-00000081-0000000000000000000000000000000000000000000000050000700005    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000013966+0000000014978
0000180010120150923PRBGI2*V15 19045020151030000000000000000033000000000000132239071000003208595900012952000006830000271400015+0001473100005+00014750+00014844+00014711+00014858+0001476500010+0001473515590020150923+00014840+00000000+0000000014728S+0000000014844 00000000382800000000000000000000000000000000000000000002200000008-00000116-0000000000000000000000000000000000000000000000260003700026    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014325+0000000015363
0000200010120150923PRBGI2*V16 19045020161031000000000000000033000000000000000050417000000001223300000015000000010000000100000+0000000000015+00015600+00015278+00015278+00015278+0001527800001+0001527817220020150923+00015355+00000000+0000000015262S+0000000015278 00000000052800000000000000000000000000000000000000000002200000001-00000016-0000000000000000000000000000000000000000000002770040400273    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000014835+0000000015689
0000220010120150923PRBGI2*X15 19045020151130000000000000000033000000000000018773544000000455513800004936000000730000037700002+0001506200001+00015099+00015150+00015050+00015150+0001509000002+0001511116120020150923+00015150+00000000+0000000015111S+0000000015150 00000000128700000000000000000000000000000000000000000002200000003-00000039-0000000000000000000000000000000000000000000000460006800045    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014620+0000000015680
0000240010120150923PRBGI2*Z15 19045020151230000000000000000033000000000000014686824000000356355200001069000000430000029400044+0001508000007+00015150+00015156+00015080+00015156+0001513800001+0001513216150020150923+00015156+00000000+0000000015132S+0000000015156 00000000079200000000000000000000000000000000000000000002200000002-00000024-0000000000000000000000000000000000000000000000670009800065    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014709+0000000015555
0000260010120150923PRBGI4VFJM019045020160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000000 +0000000000089 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000880012800084F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0005920010120150923PRDCO2*V17 19045020171002000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009373779 +0000009160035A00000000000000000000000000000000000000000000000000000002200000023+00213744+0000000000000000000000000000000000000000000005080074000502    0000000000000000000000000000000000021                    DCOV17              EMERC2017092920171003-0000000000041+0000000000995
0005940010120150923PRDCO2*V18 19045020181001000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009018217 +0000008794847A00000000000000000000000000000000000000000000000000000002200000025+00223370+0000000000000000000000000000000000000000000007570110400747    0000000000000000000000000000000000025                    DCOV18              EMERC2018092820181002+0000000000050+0000000000894
0005960010120150923PRDCO2*V19 19045020191001000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008722259 +0000008463090A00000000000000000000000000000000000000000000000000000002200000031+00259169+0000000000000000000000000000000000000000000010080146900993    0000000000000000000000000000000000029                    DCOV19              EMERC2019093020191002+0000000000094+0000000000841
0005980010120150923PRDCO2*V20 19045020201001000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008373778 +0000008096678A00000000000000000000000000000000000000000000000000000002200000034+00277100+0000000000000000000000000000000000000000000012600183501241    0000000000000000000000000000000000033                    DCOV20              EMERC2020093020201002+0000000000137+0000000000827
0006000010120150923PRDCO2*X15 19045020151103000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000010206798 +0000010013831A00000000000000000000000000000000000000000000000000000002200000019+00192967+0000000000000000000000000000000000000000000000270004100027    0000000000000000000000000000000000002                    DCOX15              EMERC2015103020151104-0000000005282+0000000005694
0006020010120150923PRDCO2*X16 19045020161101000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009776724 +0000009578150A00000000000000000000000000000000000000000000000000000002200000021+00198574+0000000000000000000000000000000000000000000002780040500274    0000000000000000000000000000000000014                    DCOX16              EMERC2016103120161103-0000000000320+0000000001192
0006040010120150923PRDCO2*Z15 19045020151201000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000010189638 +0000009995899A00000000000000000000000000000000000000000000000000000002200000019+00193739+0000000000000000000000000000000000000000000000470006900046    0000000000000000000000000000000000003                    DCOZ15              EMERC2015113020151202-0000000003146+0000000003590
0006060010120150923PRDCO2*Z16 19045020161201000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009736466 +0000009541446A00000000000000000000000000000000000000000000000000000002200000020+00195020+0000000000000000000000000000000000000000000002980043500294    0000000000000000000000000000000000015                    DCOZ16              EMERC2016113020161202-0000000000279+0000000001160
0006080010120150923PRDDI2*F16 19045020160104000000000000000000050000000000000000000000000000000000645237000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00000025+00000000+0000010160172S+0000009962822A00000003988930000000000000000000000000000000000000000002200000020+00197350+0000000000000398210000000040425000000000000000690010300066    0000000000000000000000000000000000004                    DDIF16              EMERC2015123020160105-0000000002075+0000000002617
0006100010120150923PRDDI2*F17 19045020170102000000000000000000050000000000000000000000000000000000157208000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150730+00000284+00000000+0000009685881S+0000009489370A00000003971970000000000000000000000000000000000000000002200000021+00196511+0000000000000398210000000040425000000000000003200046700315    0000000000000000000000000000000000016                    DDIF17              EMERC2016122920170103-0000000000231+0000000001142
0006120010120150923PRDDI2*F18 19045020180102000000000000000000050000000000000000000000000000000000108247000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000367+00000000+0000009293373S+0000009078508A00000004342950000000000000000000000000000000000000000002200000024+00214865+0000000000000398210000000040425000000000000005690083200561    0000000000000000000000000000000000022                    DDIF18              EMERC2017122820180103-0000000000017+0000000000954
0006140010120150923PRDDI2*F19 19045020190102000000000000000000050000000000000000000000000000000000049214000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00000370+00000000+0000008952231S+0000008721011A00000004673530000000000000000000000000000000000000000002200000027+00231220+0000000000000398210000000040425000000000000008190119700806    0000000000000000000000000000000000026                    DDIF19              EMERC2018122820190103+0000000000059+0000000000872
0006160010120150923PRDDI2*F20 19045020200102000000000000000000050000000000000000000000000000000000076289000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00000410+00000000+0000008636059S+0000008357216A00000005636110000000000000000000000000000000000000000002200000033+00278843+0000000000000398210000000040425000000000000010720156201054    0000000000000000000000000000000000030                    DDIF20              EMERC2019123020200103+0000000000109+0000000000840
0006180010120150923PRDDI2*F21 19045020210104000000000000000000050000000000000000000000000000000000054699000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00000411+00000000+0000008296479S+0000008019081A00000005606900000000000000000000000000000000000000000002200000035+00277398+0000000000000398210000000040425000000000000013230193001301    0000000000000000000000000000000000034                    DDIF21              EMERC2020123020210105+0000000000141+0000000000820
0006200010120150923PRDDI2*F22 19045020220103000000000000000000050000000000000000000000000000000000044150000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150812+00000440+00000000+0000007861055S+0000007579820A00000005684460000000000000000000000000000000000000000002200000037+00281235+0000000000000398210000000040425000000000000015740229401548    0000000000000000000000000000000000036                    DDIF22              EMERC2021123020220104+0000000000196+0000000000844
0006220010120150923PRDDI2*F23 19045020230102000000000000000000050000000000000000000000000000000000036440000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150812+00000448+00000000+0000007399478S+0000007120810A00000005632570000000000000000000000000000000000000000002200000039+00278668+0000000000000398210000000040425000000000000018250265801797    0000000000000000000000000000000000037                    DDIF23              EMERC2022122920230103+0000000000252+0000000000880
0006240010120150923PRDDI2*F24 19045020240102000000000000000000050000000000000000000000000000000000026600000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020141222+00000437+00000000+0000007063831S+0000006788084A00000005573530000000000000000000000000000000000000000002200000041+00275747+0000000000000398210000000040425000000000000020740302302043    0000000000000000000000000000000000038                    DDIF24              EMERC2023122820240103+0000000000277+0000000000888
0006260010120150923PRDDI2*F25 19045020250102000000000000000000050000000000000000000000000000000000007340000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150812+00000531+00000000+0000006683992S+0000006413375A00000005469840000000000000000000000000000000000000000002200000042+00270617+0000000000000398210000000040425000000000000023280338902292    0000000000000000000000000000000000039                    DDIF25              EMERC2024123020250103+0000000000313+0000000000912
0006280010120150923PRDDI2*F26 19045020260102000000000000000000050000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000006300864S+0000006038727A00000005298440000000000000000000000000000000000000000002200000043+00262137+0000000000000398210000000040425000000000000025810375402541    0000000000000000000000000000000000040                    DDIF26              EMERC2025123020260105+0000000000351+0000000000942
0006300010120150923PRDDI2*F29 19045020290102000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000005267047 +0000005036862A00000000000000000000000000000000000000000000000000000002200000046+00230185+0000000000000398210000000040425000000000000033310485003280    0000000000000000000000000000000000041                    DDIF29              EMERC2028122820290103+0000000000460+0000000001037
0006320010120150923PRDDI2*F30 19045020300102000000000000000000050000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000004958043 +0000004742965A00000000000000000000000000000000000000000000000000000002200000045+00215078+0000000000000398210000000040425000000000000035810521503525    0000000000000000000000000000000000042                    DDIF30              EMERC2029122820300103+0000000000495+0000000001070
0006340010120150923PRDDI2*G16 19045020160201000000000000000000050000000000000000000000000000000000128060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831-00000234+00000000+0000010137598S+0000009940314A00000003987600000000000000000000000000000000000000000002200000020+00197284+0000000000000398210000000040425000000000000000890013100085    0000000000000000000000000000000000005                    DDIG16              EMERC2016012920160202-0000000001623+0000000002181
0006360010120150923PRDDI2*G17 19045020170201000000000000000000050000000000000000000000000000000000000900000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009649635S+0000009450486A00000004025290000000000000000000000000000000000000000002200000021+00199149+0000000000000398210000000040425000000000000003420049700336    0000000000000000000000000000000000017                    DDIG17              EMERC2017013120170202-0000000000198+0000000001120
0006380010120150923PRDDI2*H16 19045020160301000000000000000000050000000000000000000000000000000000089580000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150915+00000301+00000000+0000010097837S+0000009908487A00000003827230000000000000000000000000000000000000000002200000019+00189350+0000000000000398210000000040425000000000000001080016000104    0000000000000000000000000000000000006                    DDIH16              EMERC2016022920160302-0000000001303+0000000001911
0006400010120150923PRDDI2*H17 19045020170301000000000000000000050000000000000000000000000000000000000200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009614422S+0000009412899A00000004073280000000000000000000000000000000000000000002200000021+00201523+0000000000000398210000000040425000000000000003600052500354    0000000000000000000000000000000000018                    DDIH17              EMERC2017022420170302-0000000000170+0000000001102
0006420010120150923PRDDI2*J16 19045020160401000000000000000000050000000001186158653000028901797100222244000000030000580000000+0000000000000+00000000-00000066-00000250-00000066-0000022000900-0000023817380020150923+00000328+00000000+0000010067838S+0000009871023A00000003978120000000000000000000000000000000000000000002200000020+00196815+0000000000000398210000000040425000000000000001300019100126    0000000000000000000000000000000000007                    DDIJ16              EMERC2016033120160404-0000000001017+0000000001669
0006440010120150923PRDDI2*J17 19045020170403000000000000000000050000000000000000000000000000000000059406000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150806+00000209+00000000+0000009578361S+0000009371194A00000004187360000000000000000000000000000000000000000002200000022+00207167+0000000000000398210000000040425000000000000003830055800377    0000000000000000000000000000000000019                    DDIJ17              EMERC2017033120170404-0000000000143+0000000001081
0006460010120150923PRDDI2*J18 19045020180402000000000000000000050000000000000000000000000000000000033012000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150508+00000353+00000000+0000009188150S+0000008989178A00000004021720000000000000000000000000000000000000000002200000022+00198972+0000000000000398210000000040425000000000000006300092200621    0000000000000000000000000000000000023                    DDIJ18              EMERC2018032920180403+0000000000006+0000000000927
0006480010120150923PRDDI2*J19 19045020190401000000000000000000050000000000000000000000000000000000036413000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150731+00000298+00000000+0000008877394S+0000008638920A00000004820150000000000000000000000000000000000000000002200000028+00238474+0000000000000398210000000040425000000000000008800128600866    0000000000000000000000000000000000027                    DDIJ19              EMERC2019032920190402+0000000000070+0000000000859
0006500010120150923PRDDI2*J20 19045020200401000000000000000000050000000000000000000000000000000000018420000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150806+00000364+00000000+0000008538502S+0000008262359A00000005581540000000000000000000000000000000000000000002200000033+00276143+0000000000000398210000000040425000000000000011340165201116    0000000000000000000000000000000000031                    DDIJ20              EMERC2020033120200402+0000000000122+0000000000838
0006520010120150923PRDDI2*K16 19045020160502000000000000000000050000000000000000000000000000000000077850000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000113+00000000+0000010032170S+0000009836257A00000003959890000000000000000000000000000000000000000002200000020+00195913+0000000000000398210000000040425000000000000001500022200146    0000000000000000000000000000000000008                    DDIK16              EMERC2016042920160503-0000000000847+0000000001527
0006540010120150923PRDDI2*M16 19045020160601000000000000000000050000000000000000000000000000000000089210000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150609+00000279+00000000+0000009992306S+0000009794494A00000003998270000000000000000000000000000000000000000002200000020+00197812+0000000000000398210000000040425000000000000001710025200167    0000000000000000000000000000000000009                    DDIM16              EMERC2016053120160602-0000000000709+0000000001437
0006560010120150923PRDDI2*N16 19045020160701000000000000000000050000000000000000000000000000000000164357000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150915+00000368+00000000+0000009952444S+0000009754535A00000004000230000000000000000000000000000000000000000002200000020+00197909+0000000000000398210000000040425000000000000001930028200189    0000000000000000000000000000000000010                    DDIN16              EMERC2016063020160704-0000000000604+0000000001363
0006580010120150923PRDDI2*N17 19045020170703000000000000000000050000000000000000000000000000000000059311000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150908+00000417+00000000+0000009473953S+0000009268372A00000004155300000000000000000000000000000000000000000002200000022+00205581+0000000000000398210000000040425000000000000004440064900438    0000000000000000000000000000000000020                    DDIN17              EMERC2017063020170704-0000000000087+0000000001030
0006600010120150923PRDDI2*N18 19045020180702000000000000000000050000000000000000000000000000000000037767000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150804+00000311+00000000+0000009105770S+0000008887025A00000004421380000000000000000000000000000000000000000002200000025+00218745+0000000000000398210000000040425000000000000006930101300684    0000000000000000000000000000000000024                    DDIN18              EMERC2018062920180703+0000000000031+0000000000911
0006620010120150923PRDDI2*N19 19045020190701000000000000000000050000000000000000000000000000000000038615000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150731+00000308+00000000+0000008798538S+0000008552778A00000004967420000000000000000000000000000000000000000002200000029+00245760+0000000000000398210000000040425000000000000009420137700928    0000000000000000000000000000000000028                    DDIN19              EMERC2019062820190702+0000000000082+0000000000849
0006640010120150923PRDDI2*N20 19045020200701000000000000000000050000000000000000000000000000000000018970000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150617+00000333+00000000+0000008459903S+0000008179593A00000005665760000000000000000000000000000000000000000002200000034+00280310+0000000000000398210000000040425000000000000011950174301177    0000000000000000000000000000000000032                    DDIN20              EMERC2020063020200702+0000000000129+0000000000832
0006660010120150923PRDDI2*N21 19045020210701000000000000000000050000000000000000000000000000000000001540000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020140618+00000428+00000000+0000008090753S+0000007814079A00000005592270000000000000000000000000000000000000000002200000035+00276674+0000000000000398210000000040425000000000000014460210801423    0000000000000000000000000000000000035                    DDIN21              EMERC2021063020210702+0000000000167+0000000000829
0006680010120150923PRDDI2*Q16 19045020160801000000000000000000050000000000000000000000000000000000039070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009907827S+0000009710082A00000003996920000000000000000000000000000000000000000002200000020+00197745+0000000000000398210000000040425000000000000002140031300210    0000000000000000000000000000000000011                    DDIQ16              EMERC2016072920160802-0000000000512+0000000001307
0006700010120150923PRDDI2*U16 19045020160901000000000000000000050000000000000000000000000000000000008720000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009864268S+0000009668587A00000003955200000000000000000000000000000000000000000002200000020+00195681+0000000000000398210000000040425000000000000002370034400233    0000000000000000000000000000000000012                    DDIU16              EMERC2016083120160902-0000000000438+0000000001258
0006720010120150923PRDDI2*V15 19045020151001000000000000000000050000000000818010241000019931537800525288000000010000393100000+0000000000000+00000000-00012904-00012904-00012904-0001290403931-0001290417250020150923-00006551+00000000+0000010223602S+0000010031839A00000003876000000000000000000000000000000000000000000002200000019+00191763+0000000000000398210000000040425000000000000000060000800006    0000000000000000000000000000000000001                    DDIV15              EMERC2015093020151002-0000000026865+0000000027230
0006740010120150923PRDDI2*V16 19045020161003000000000000000000050000000000000000000000000000000000155776000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00000296+00000000+0000009817482S+0000009619034A00000004011130000000000000000000000000000000000000000002200000021+00198448+0000000000000398210000000040425000000000000002580037600254    0000000000000000000000000000000000013                    DDIV16              EMERC2016093020161004-0000000000369+0000000001223
0006760010120150923PRDDI2*V17 19045020171002000000000000000000050000000000000000000000000000000000045324000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150903+00000299+00000000+0000009377393S+0000009163534A00000004322620000000000000000000000000000000000000000002200000023+00213859+0000000000000398210000000040425000000000000005080074000502    0000000000000000000000000000000000021                    DDIV17              EMERC2017092920171003-0000000000043+0000000000993
0006780010120150923PRDDI2*V18 19045020181001000000000000000000050000000000000000000000000000000000035229000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000393+00000000+0000009023208S+0000008799662A00000004518420000000000000000000000000000000000000000002200000025+00223546+0000000000000398210000000040425000000000000007570110400747    0000000000000000000000000000000000025                    DDIV18              EMERC2018092820181002+0000000000048+0000000000892
0006800010120150923PRDDI2*V19 19045020191001000000000000000000050000000000000000000000000000000000019195000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150731+00000319+00000000+0000008728472S+0000008469023A00000005244110000000000000000000000000000000000000000002200000031+00259449+0000000000000398210000000040425000000000000010080146900993    0000000000000000000000000000000000029                    DDIV19              EMERC2019093020191002+0000000000092+0000000000839
0006820010120150923PRDDI2*V20 19045020201001000000000000000000050000000000000000000000000000000000013120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008380932S+0000008103462A00000005608360000000000000000000000000000000000000000002200000034+00277470+0000000000000398210000000040425000000000000012600183501241    0000000000000000000000000000000000033                    DDIV20              EMERC2020093020201002+0000000000135+0000000000825
0006840010120150923PRDDI2*X15 19045020151103000000000000000000050000000000000000000000000000000000294490000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902-00000270+00000000+0000010207036S+0000010014061A00000003900500000000000000000000000000000000000000000002200000019+00192975+0000000000000398210000000040425000000000000000270004100027    0000000000000000000000000000000000002                    DDIX15              EMERC2015103020151104-0000000005284+0000000005692
0006860010120150923PRDDI2*X16 19045020161101000000000000000000050000000000000000000000000000000000079220000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009778875S+0000009580243A00000004014840000000000000000000000000000000000000000002200000021+00198632+0000000000000398210000000040425000000000000002780040500274    0000000000000000000000000000000000014                    DDIX16              EMERC2016103120161103-0000000000321+0000000001190
0006880010120150923PRDDI2*Z15 19045020151201000000000000000000050000000000000000000000000000000000209540000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918-00000118+00000000+0000010189837S+0000009996286A00000003912140000000000000000000000000000000000000000002200000019+00193551+0000000000000398210000000040425000000000000000470006900046    0000000000000000000000000000000000003                    DDIZ15              EMERC2015113020151202-0000000003148+0000000003588
0006900010120150923PRDDI2*Z16 19045020161201000000000000000000050000000000000000000000000000000000070100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009738758S+0000009543676A00000003943090000000000000000000000000000000000000000002200000020+00195082+0000000000000398210000000040425000000000000002980043500294    0000000000000000000000000000000000015                    DDIZ16              EMERC2016113020161202-0000000000281+0000000001158
0006920010120150923PRDDM2*K17 19045020170502000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008805807 +0000008868236A00000000000000000000000000000000000000000000000000000002200000007-00062429-0000000000000000000000000000000000000000000004010058700395    0000000000000000000000000000000000005                    DDMK17              EMERC2017042820170503+0000000000485+0000000001085
0006940010120150923PRDDM2*K19 19045020190502000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000007683111 +0000007715306A00000000000000000000000000000000000000000000000000000002200000004-00032195-0000000000000000000000000000000000000000000009010131700887    0000000000000000000000000000000000007                    DDMK19              EMERC2019043020190503+0000000000553+0000000000953
0006960010120150923PRDDM2*Q16 19045020160801000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009255387 +0000009306359A00000000000000000000000000000000000000000000000000000002200000005-00050972-0000000000000000000000000000000000000000000002140031300210    0000000000000000000000000000000000004                    DDMQ16              EMERC2016072920160802+0000000000585+0000000001185
0006980010120150923PRDDM2*Q18 19045020180801000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008093507 +0000008124415A00000000000000000000000000000000000000000000000000000002200000004-00030908-0000000000000000000000000000000000000000000007150104300705    0000000000000000000000000000000000006                    DDMQ18              EMERC2018073120180802+0000000000460+0000000001060
0007000010120150923PRDDM2*Q20 19045020200803000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000007037388 +0000007058605A00000000000000000000000000000000000000000000000000000002200000003-00021217-0000000000000000000000000000000000000000000012180177601199    0000000000000000000000000000000000008                    DDMQ20              EMERC2020073120200804+0000000000548+0000000000948
0007020010120150923PRDDM2*V15 19045020151001000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009997325 +0000009990439A00000000000000000000000000000000000000000000000000000002200000001+00006886+0000000000000000000000000000000000000000000000060000800006    0000000000000000000000000000000000001                    DDMV15              EMERC2015093020151002+0000000000175+0000000000775
